condition,run,iteration,worker,candidate,navigation_score,distance_integral_L,release_elapsed,total_horizon,success
with_shelf,4,16,2,63,-6.8790696690968325,6.8790696690968325,225.17019653320312,300.0,True
with_shelf,4,16,3,64,-6.950548354238142,6.950548354238142,300.0,300.0,False
with_shelf,4,17,0,65,-3.5935976555946043,3.5935976555946043,123.01824951171875,300.0,True
with_shelf,4,17,1,66,-4.432513134474667,4.432513134474667,162.222412109375,300.0,True
with_shelf,4,17,2,67,-4.89723083854818,4.89723083854818,162.10687255859375,300.0,True
with_shelf,4,17,3,68,-4.869172722698781,4.869172722698781,177.25961303710938,300.0,True
with_shelf,4,18,0,69,-3.5935976555946043,3.5935976555946043,123.01824951171875,300.0,True
with_shelf,4,18,1,70,-3.5935976555946043,3.5935976555946043,123.01824951171875,300.0,True
with_shelf,4,18,2,71,-3.5935976555946043,3.5935976555946043,123.01824951171875,300.0,True
with_shelf,4,18,3,72,-9.573194963529676,9.573194963529676,198.0826416015625,300.0,False
with_shelf,4,19,0,73,-3.758295019777031,3.758295019777031,130.05288696289062,300.0,True
with_shelf,4,19,1,74,-3.560005583793297,3.560005583793297,118.0244140625,300.0,True
with_shelf,4,19,2,75,-4.057489276389333,4.057489276389333,146.73974609375,300.0,True
with_shelf,4,19,3,76,-4.3975806668634885,4.3975806668634885,159.44467163085938,300.0,True
with_shelf,4,20,0,77,-4.16273046478277,4.16273046478277,138.19818115234375,300.0,True
with_shelf,4,20,1,78,-3.560005583793297,3.560005583793297,118.0244140625,300.0,True
with_shelf,4,20,2,79,-5.749750858587387,5.749750858587387,207.30593872070312,300.0,True
with_shelf,4,20,3,80,-4.479842791965835,4.479842791965835,205.01272583007812,300.0,True
with_shelf,5,1,0,1,-14.187236482516914,14.187236482516914,16.791412353515625,300.0,False
with_shelf,5,1,1,2,-14.16882529983069,14.16882529983069,17.456939697265625,300.0,False
with_shelf,5,1,2,3,-12.89457078922545,12.89457078922545,14.507598876953125,300.0,False
with_shelf,5,1,3,4,-4.032524128323639,4.032524128323639,93.0321044921875,300.0,True
with_shelf,5,2,0,5,-14.210119308452606,14.210119308452606,16.46142578125,300.0,False
with_shelf,5,2,1,6,-14.231657720527343,14.231657720527343,16.367919921875,300.0,False
with_shelf,5,2,2,7,-4.032524128323639,4.032524128323639,93.0321044921875,300.0,True
with_shelf,5,2,3,8,-4.031771587081538,4.031771587081538,93.0321044921875,300.0,True
with_shelf,5,3,0,9,-14.205749300107612,14.205749300107612,16.4669189453125,300.0,False
with_shelf,5,3,1,10,-4.032073427091852,4.032073427091852,93.07061767578125,300.0,True
with_shelf,5,3,2,11,-4.031952305945864,4.031952305945864,93.026611328125,300.0,True
with_shelf,5,3,3,12,-4.154599568985275,4.154599568985275,93.09454345703125,300.0,False
with_shelf,5,4,0,13,-14.219777293577522,14.219777293577522,17.533935546875,300.0,False
with_shelf,5,4,1,14,-2.139123142842757,2.139123142842757,43.95050048828125,300.0,True
with_shelf,5,4,2,15,-4.031135414762442,4.031135414762442,92.98809814453125,300.0,True
with_shelf,5,4,3,16,-4.03119365319587,4.03119365319587,93.026611328125,300.0,True
with_shelf,5,5,0,17,-2.1412240036668844,2.1412240036668844,43.95050048828125,300.0,True
with_shelf,5,5,1,18,-2.139123142842757,2.139123142842757,43.95050048828125,300.0,True
with_shelf,5,5,2,19,-2.1412240036668844,2.1412240036668844,43.95050048828125,300.0,True
with_shelf,5,5,3,20,-4.965428819762703,4.965428819762703,126.08169555664062,300.0,True
with_shelf,5,6,0,21,-2.250288235685787,2.250288235685787,46.67303466796875,300.0,True
with_shelf,5,6,1,22,-2.139123142842757,2.139123142842757,43.95050048828125,300.0,True
with_shelf,5,6,2,23,-2.592521833007477,2.592521833007477,57.1614990234375,300.0,True
with_shelf,5,6,3,24,-2.181773327571291,2.181773327571291,46.10101318359375,300.0,True
with_shelf,5,7,0,25,-2.1412240036668844,2.1412240036668844,43.95050048828125,300.0,True
with_shelf,5,7,1,26,-2.5784542170695612,2.5784542170695612,54.37298583984375,300.0,True
with_shelf,5,7,2,27,-2.5747328330703287,2.5747328330703287,56.5400390625,300.0,True
with_shelf,5,7,3,28,-2.1405802715990863,2.1405802715990863,43.8955078125,300.0,True
with_shelf,5,8,0,29,-2.1490379830227653,2.1490379830227653,44.319000244140625,300.0,True
with_shelf,5,8,1,30,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,8,2,31,-2.1454758488596464,2.1454758488596464,44.071502685546875,300.0,True
with_shelf,5,8,3,32,-2.139560133573254,2.139560133573254,43.977996826171875,300.0,True
with_shelf,5,9,0,33,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,9,1,34,-14.043799480176748,14.043799480176748,20.289459228515625,300.0,False
with_shelf,5,9,2,35,-2.196518363517823,2.196518363517823,45.193511962890625,300.0,True
with_shelf,5,9,3,36,-2.1655993497016803,2.1655993497016803,44.58851623535156,300.0,True
with_shelf,5,10,0,37,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,10,1,38,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,10,2,39,-2.2738075010748684,2.2738075010748684,47.366058349609375,300.0,True
with_shelf,5,10,3,40,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,11,0,41,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,11,1,42,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,11,2,43,-2.139123142842757,2.139123142842757,43.95050048828125,300.0,True
with_shelf,5,11,3,44,-2.147907753608602,2.147907753608602,45.166015625,300.0,True
with_shelf,5,12,0,45,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,12,1,46,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,12,2,47,-2.140600950451609,2.140600950451609,44.06050109863281,300.0,True
with_shelf,5,12,3,48,-2.4905898161548543,2.4905898161548543,54.84600830078125,300.0,True
with_shelf,5,13,0,49,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,13,1,50,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,13,2,51,-2.17078504609739,2.17078504609739,44.85252380371094,300.0,True
with_shelf,5,13,3,52,-2.166685090991209,2.166685090991209,44.599517822265625,300.0,True
with_shelf,5,14,0,53,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,14,1,54,-2.141776441506324,2.141776441506324,44.022003173828125,300.0,True
with_shelf,5,14,2,55,-2.0215641463356278,2.0215641463356278,41.502960205078125,300.0,True
with_shelf,5,14,3,56,-2.1372118983699853,2.1372118983699853,43.95050048828125,300.0,True
with_shelf,5,15,0,57,-2.01418517678168,2.01418517678168,41.42045593261719,300.0,True
with_shelf,5,15,1,58,-2.1372118983699853,2.1372118983699853,43.95050048828125,300.0,True
with_shelf,5,15,2,59,-1.9759269651272253,1.9759269651272253,40.62846374511719,300.0,True
with_shelf,5,15,3,60,-2.01418517678168,2.01418517678168,41.42045593261719,300.0,True
with_shelf,5,16,0,61,-1.978600100039166,1.978600100039166,40.64495849609375,300.0,True
with_shelf,5,16,1,62,-1.978600100039166,1.978600100039166,40.64495849609375,300.0,True
with_shelf,5,16,2,63,-1.9783805628124052,1.9783805628124052,40.771453857421875,300.0,True
with_shelf,5,16,3,64,-1.914935919887279,1.914935919887279,39.11042785644531,300.0,True
with_shelf,5,17,0,65,-2.0423979351888706,2.0423979351888706,42.179473876953125,300.0,True
with_shelf,5,17,1,66,-1.990002666757494,1.990002666757494,40.83746337890625,300.0,True
with_shelf,5,17,2,67,-1.9153336889611792,1.9153336889611792,39.11042785644531,300.0,True
with_shelf,5,17,3,68,-2.057088190079233,2.057088190079233,42.40496826171875,300.0,True
with_shelf,5,18,0,69,-1.9159175906480042,1.9159175906480042,39.214935302734375,300.0,True
with_shelf,5,18,1,70,-1.9136860851499815,1.9136860851499815,39.0499267578125,300.0,True
with_shelf,5,18,2,71,-1.9161971954785915,1.9161971954785915,39.13243103027344,300.0,True
with_shelf,5,18,3,72,-1.9177693920217558,1.9177693920217558,39.28094482421875,300.0,True
with_shelf,5,19,0,73,-1.9143224941455348,1.9143224941455348,39.115936279296875,300.0,True
with_shelf,5,19,1,74,-1.9136860851499815,1.9136860851499815,39.0499267578125,300.0,True
with_shelf,5,19,2,75,-1.9166401833767948,1.9166401833767948,39.456939697265625,300.0,True
with_shelf,5,19,3,76,-1.9427061618524433,1.9427061618524433,39.693450927734375,300.0,True
with_shelf,5,20,0,77,-1.9136860851499815,1.9136860851499815,39.0499267578125,300.0,True
with_shelf,5,20,1,78,-1.9143224941455348,1.9143224941455348,39.115936279296875,300.0,True
with_shelf,5,20,2,79,-1.9143224941455348,1.9143224941455348,39.115936279296875,300.0,True
with_shelf,5,20,3,80,-1.9175206760675017,1.9175206760675017,39.29742431640625,300.0,True
without_shelf,1,1,0,1,-12.591416170504695,12.591416170504695,1.518218994140625,300.0,False
without_shelf,1,1,1,2,-14.256575441648165,14.256575441648165,17.2589111328125,300.0,False
without_shelf,1,1,2,3,-13.056750897976116,13.056750897976116,3.390655517578125,300.0,False
without_shelf,1,1,3,4,-10.65040181527935,10.65040181527935,73.391845703125,300.0,False
without_shelf,1,2,0,5,-13.264647137405895,13.264647137405895,13.284515380859375,300.0,False
without_shelf,1,2,1,6,-14.308755752378852,14.308755752378852,38.835418701171875,300.0,False
without_shelf,1,2,2,7,-14.197913985197253,14.197913985197253,19.222457885742188,300.0,False
without_shelf,1,2,3,8,-13.052020611093292,13.052020611093292,45.62451171875,300.0,False
without_shelf,1,3,0,9,-13.890961623894423,13.890961623894423,22.610488891601562,300.0,False
without_shelf,1,3,1,10,-10.683585857864134,10.683585857864134,53.525970458984375,300.0,False
without_shelf,1,3,2,11,-15.224468413866978,15.224468413866978,70.70761108398438,300.0,False
without_shelf,1,3,3,12,-11.339930675077571,11.339930675077571,70.23388671875,300.0,False
without_shelf,1,4,0,13,-14.007230477982278,14.007230477982278,19.095947265625,300.0,False
without_shelf,1,4,1,14,-14.647147908108451,14.647147908108451,57.441986083984375,300.0,False
without_shelf,1,4,2,15,-9.480440758604894,9.480440758604894,56.925018310546875,300.0,False
without_shelf,1,4,3,16,-11.806390845445856,11.806390845445856,54.477508544921875,300.0,False
without_shelf,1,5,0,17,-14.807176061083446,14.807176061083446,63.71728515625,300.0,False
without_shelf,1,5,1,18,-10.35279280386974,10.35279280386974,54.27947998046875,300.0,False
without_shelf,1,5,2,19,-8.026243555861374,8.026243555861374,55.3795166015625,300.0,False
without_shelf,1,5,3,20,-10.982089710605209,10.982089710605209,50.5174560546875,300.0,False
without_shelf,1,6,0,21,-11.240688261133746,11.240688261133746,51.485443115234375,300.0,False
without_shelf,1,6,1,22,-8.158811467770294,8.158811467770294,54.76350402832031,300.0,False
without_shelf,1,6,2,23,-11.240688261133746,11.240688261133746,51.485443115234375,300.0,False
without_shelf,1,6,3,24,-11.240688261133746,11.240688261133746,51.485443115234375,300.0,False
without_shelf,1,7,0,25,-10.048561738154914,10.048561738154914,49.49993896484375,300.0,False
without_shelf,1,7,1,26,-9.024415296363966,9.024415296363966,53.41047668457031,300.0,False
without_shelf,1,7,2,27,-8.343832354773204,8.343832354773204,54.675506591796875,300.0,False
without_shelf,1,7,3,28,-9.024415296363966,9.024415296363966,53.41047668457031,300.0,False
without_shelf,1,8,0,29,-10.110796358560265,10.110796358560265,49.719940185546875,300.0,False
without_shelf,1,8,1,30,-9.2195004597736,9.2195004597736,50.885955810546875,300.0,False
without_shelf,1,8,2,31,-7.518492391493989,7.518492391493989,57.925994873046875,300.0,False
without_shelf,1,8,3,32,-8.787006808297278,8.787006808297278,55.159515380859375,300.0,False
without_shelf,1,9,0,33,-14.983224993113431,14.983224993113431,53.11346435546875,300.0,False
without_shelf,1,9,1,34,-11.861163991374754,11.861163991374754,50.885955810546875,300.0,False
without_shelf,1,9,2,35,-9.487753765782097,9.487753765782097,52.838470458984375,300.0,False
without_shelf,1,9,3,36,-11.125694801130471,11.125694801130471,47.63555908203125,300.0,False
without_shelf,1,10,0,37,-8.044858417571175,8.044858417571175,54.834991455078125,300.0,False
without_shelf,1,10,1,38,-12.263576698783549,12.263576698783549,49.389923095703125,300.0,False
without_shelf,1,10,2,39,-9.351293685944263,9.351293685944263,48.92240905761719,300.0,False
without_shelf,1,10,3,40,-7.853692811260091,7.853692811260091,56.41900634765625,300.0,False
without_shelf,1,11,0,41,-10.919205110602975,10.919205110602975,51.3974609375,300.0,False
without_shelf,1,11,1,42,-9.545189767700094,9.545189767700094,65.1011962890625,300.0,False
without_shelf,1,11,2,43,-8.058691416467157,8.058691416467157,54.680999755859375,300.0,False
without_shelf,1,11,3,44,-7.900783094002964,7.900783094002964,56.3585205078125,300.0,False
without_shelf,1,12,0,45,-7.119095589437597,7.119095589437597,59.22393798828125,300.0,False
without_shelf,1,12,1,46,-8.095233623558919,8.095233623558919,56.90850830078125,300.0,False
without_shelf,1,12,2,47,-7.587076296250382,7.587076296250382,73.85385131835938,300.0,False
without_shelf,1,12,3,48,-6.440047539082825,6.440047539082825,66.81817626953125,300.0,False
without_shelf,1,13,0,49,-6.691461976651182,6.691461976651182,63.3587646484375,300.0,False
without_shelf,1,13,1,50,-6.555084955579575,6.555084955579575,65.217529296875,300.0,False
without_shelf,1,13,2,51,-7.182158968149806,7.182158968149806,63.358978271484375,300.0,False
without_shelf,1,13,3,52,-7.301862386648908,7.301862386648908,55.92401123046875,300.0,False
without_shelf,1,14,0,53,-9.882674462325987,9.882674462325987,51.461639404296875,300.0,False
without_shelf,1,14,1,54,-11.412567071619318,11.412567071619318,48.57041931152344,300.0,False
without_shelf,1,14,2,55,-6.962744823227666,6.962744823227666,64.0572509765625,300.0,False
without_shelf,1,14,3,56,-6.461858190677439,6.461858190677439,71.90673828125,300.0,False
without_shelf,1,15,0,57,-6.461858190677439,6.461858190677439,71.90673828125,300.0,False
without_shelf,1,15,1,58,-13.11680176039149,13.11680176039149,39.694915771484375,300.0,False
without_shelf,1,15,2,59,-7.292438871902945,7.292438871902945,56.990509033203125,300.0,False
without_shelf,1,15,3,60,-6.465505657480636,6.465505657480636,71.41143798828125,300.0,False
without_shelf,1,16,0,61,-6.462798647855854,6.462798647855854,71.56427001953125,300.0,False
without_shelf,1,16,1,62,-6.447212319709865,6.447212319709865,72.79617309570312,300.0,False
without_shelf,1,16,2,63,-6.533547504681128,6.533547504681128,68.41925048828125,300.0,False
without_shelf,1,16,3,64,-2.736040212862072,2.736040212862072,88.12896728515625,300.0,True
without_shelf,1,17,0,65,-6.364962297327891,6.364962297327891,76.17425537109375,300.0,False
without_shelf,1,17,1,66,-2.736040212862072,2.736040212862072,88.12896728515625,300.0,True
without_shelf,1,17,2,67,-2.736040212862072,2.736040212862072,88.12896728515625,300.0,True
without_shelf,1,17,3,68,-2.736040212862072,2.736040212862072,88.12896728515625,300.0,True
without_shelf,1,18,0,69,-13.398959196168018,13.398959196168018,19.88238525390625,300.0,False
without_shelf,1,18,1,70,-14.465142348705994,14.465142348705994,19.738861083984375,300.0,False
without_shelf,1,18,2,71,-6.364962297327891,6.364962297327891,76.17425537109375,300.0,False
without_shelf,1,18,3,72,-8.005460434200922,8.005460434200922,70.64096069335938,300.0,False
without_shelf,1,19,0,73,-6.364962297327891,6.364962297327891,76.17425537109375,300.0,False
without_shelf,1,19,1,74,-9.975503246036471,9.975503246036471,52.1949462890625,300.0,False
without_shelf,1,19,2,75,-7.775217040948014,7.775217040948014,84.92816162109375,300.0,False
without_shelf,1,19,3,76,-7.515002736732117,7.515002736732117,58.343963623046875,300.0,False
without_shelf,1,20,0,77,-13.398959196168018,13.398959196168018,19.88238525390625,300.0,False
without_shelf,1,20,1,78,-6.364963714487017,6.364963714487017,76.16326904296875,300.0,False
without_shelf,1,20,2,79,-2.7356058818668663,2.7356058818668663,88.10696411132812,300.0,True
without_shelf,1,20,3,80,-2.7364413236704777,2.7364413236704777,88.1729736328125,300.0,True
without_shelf,2,1,0,1,-14.19843610007323,14.19843610007323,16.725433349609375,300.0,False
without_shelf,2,1,1,2,-12.548038781705522,12.548038781705522,1.0089263916015625,300.0,False
without_shelf,2,1,2,3,-14.3254218399117,14.3254218399117,16.268890380859375,300.0,False
without_shelf,2,1,3,4,-14.209262750009778,14.209262750009778,16.494415283203125,300.0,False
without_shelf,2,2,0,5,-14.841539666242241,14.841539666242241,11.220001220703125,300.0,False
without_shelf,2,2,1,6,-11.470424466259331,11.470424466259331,4.4514923095703125,300.0,False
without_shelf,2,2,2,7,-14.30379808885875,14.30379808885875,16.33489990234375,300.0,False
without_shelf,2,2,3,8,-3.5160668824845587,3.5160668824845587,130.22885131835938,300.0,True
without_shelf,2,3,0,9,-13.737089453163255,13.737089453163255,41.557952880859375,300.0,False
without_shelf,2,3,1,10,-2.8339972613192206,2.8339972613192206,91.6131591796875,300.0,True
without_shelf,2,3,2,11,-3.5160668824845587,3.5160668824845587,130.22885131835938,300.0,True
without_shelf,2,3,3,12,-12.466429638084701,12.466429638084701,158.42172241210938,300.0,False
without_shelf,2,4,0,13,-2.8339972613192206,2.8339972613192206,91.6131591796875,300.0,True
without_shelf,2,4,1,14,-2.561251291440637,2.561251291440637,74.22784423828125,300.0,True
without_shelf,2,4,2,15,-2.759606537123308,2.759606537123308,87.62576293945312,300.0,True
without_shelf,2,4,3,16,-2.667549510602812,2.667549510602812,83.83087158203125,300.0,True
without_shelf,2,5,0,17,-2.561251291440637,2.561251291440637,74.22784423828125,300.0,True
without_shelf,2,5,1,18,-2.6610895924076177,2.6610895924076177,78.58370971679688,300.0,True
without_shelf,2,5,2,19,-2.6610895924076177,2.6610895924076177,78.58370971679688,300.0,True
without_shelf,2,5,3,20,-2.6610895924076177,2.6610895924076177,78.58370971679688,300.0,True
without_shelf,2,6,0,21,-2.971845942210709,2.971845942210709,90.26019287109375,300.0,True
without_shelf,2,6,1,22,-2.694143641433892,2.694143641433892,86.98779296875,300.0,True
without_shelf,2,6,2,23,-2.694143641433892,2.694143641433892,86.98779296875,300.0,True
without_shelf,2,6,3,24,-2.694143641433892,2.694143641433892,86.98779296875,300.0,True
without_shelf,2,7,0,25,-2.579450280949801,2.579450280949801,76.95025634765625,300.0,True
without_shelf,2,7,1,26,-2.6582414111237793,2.6582414111237793,79.99716186523438,300.0,True
without_shelf,2,7,2,27,-2.734491037146033,2.734491037146033,84.09487915039062,300.0,True
without_shelf,2,7,3,28,-2.844943249320629,2.844943249320629,96.73385620117188,300.0,True
without_shelf,2,8,0,29,-2.844943249320629,2.844943249320629,96.73385620117188,300.0,True
without_shelf,2,8,1,30,-2.555433937430762,2.555433937430762,76.44427490234375,300.0,True
without_shelf,2,8,2,31,-2.844943249320629,2.844943249320629,96.73385620117188,300.0,True
without_shelf,2,8,3,32,-2.561251291440637,2.561251291440637,74.22784423828125,300.0,True
without_shelf,2,9,0,33,-11.410185753410236,11.410185753410236,15.429855346679688,300.0,False
without_shelf,2,9,1,34,-2.8058063405048292,2.8058063405048292,95.9583740234375,300.0,True
without_shelf,2,9,2,35,-2.8058063405048292,2.8058063405048292,95.9583740234375,300.0,True
without_shelf,2,9,3,36,-2.8594236157603308,2.8594236157603308,92.59210205078125,300.0,True
without_shelf,2,10,0,37,-2.7881031985181597,2.7881031985181597,91.50314331054688,300.0,True
without_shelf,2,10,1,38,-2.794924626530051,2.794924626530051,82.13677978515625,300.0,True
without_shelf,2,10,2,39,-2.8594236157603308,2.8594236157603308,92.59210205078125,300.0,True
without_shelf,2,10,3,40,-2.594152889462605,2.594152889462605,79.70016479492188,300.0,True
without_shelf,2,11,0,41,-2.4800205702580382,2.4800205702580382,73.85934448242188,300.0,True
without_shelf,2,11,1,42,-2.6304055411265406,2.6304055411265406,77.29122924804688,300.0,True
without_shelf,2,11,2,43,-2.688422705137577,2.688422705137577,85.29385375976562,300.0,True
without_shelf,2,11,3,44,-2.771987052934387,2.771987052934387,92.630615234375,300.0,True
without_shelf,2,12,0,45,-2.4800205702580382,2.4800205702580382,73.85934448242188,300.0,True
without_shelf,2,12,1,46,-2.4800205702580382,2.4800205702580382,73.85934448242188,300.0,True
without_shelf,2,12,2,47,-2.5407996448204897,2.5407996448204897,77.72573852539062,300.0,True
without_shelf,2,12,3,48,-2.5112102320826497,2.5112102320826497,72.6988525390625,300.0,True
without_shelf,2,13,0,49,-2.4800205702580382,2.4800205702580382,73.85934448242188,300.0,True
without_shelf,2,13,1,50,-2.574412552342917,2.574412552342917,73.06185913085938,300.0,True
without_shelf,2,13,2,51,-2.574412552342917,2.574412552342917,73.06185913085938,300.0,True
without_shelf,2,13,3,52,-2.856436937996653,2.856436937996653,95.93084716796875,300.0,True
without_shelf,2,14,0,53,-2.5880303742705872,2.5880303742705872,76.34527587890625,300.0,True
without_shelf,2,14,1,54,-2.4638251176813064,2.4638251176813064,72.159912109375,300.0,True
without_shelf,2,14,2,55,-2.551176268340275,2.551176268340275,77.26373291015625,300.0,True
without_shelf,2,14,3,56,-2.856436937996653,2.856436937996653,95.93084716796875,300.0,True
without_shelf,2,15,0,57,-2.4638251176813064,2.4638251176813064,72.159912109375,300.0,True
without_shelf,2,15,1,58,-2.4638251176813064,2.4638251176813064,72.159912109375,300.0,True
without_shelf,2,15,2,59,-2.4540894518897685,2.4540894518897685,72.45687866210938,300.0,True
without_shelf,2,15,3,60,-2.4638251176813064,2.4638251176813064,72.159912109375,300.0,True
without_shelf,2,16,0,61,-2.509316083071598,2.509316083071598,72.275390625,300.0,True
without_shelf,2,16,1,62,-2.4540894518897685,2.4540894518897685,72.45687866210938,300.0,True
without_shelf,2,16,2,63,-2.509316083071598,2.509316083071598,72.275390625,300.0,True
without_shelf,2,16,3,64,-2.4540894518897685,2.4540894518897685,72.45687866210938,300.0,True
without_shelf,2,17,0,65,-2.509316083071598,2.509316083071598,72.275390625,300.0,True
without_shelf,2,17,1,66,-2.509316083071598,2.509316083071598,72.275390625,300.0,True
without_shelf,2,17,2,67,-2.63061633234939,2.63061633234939,78.76519775390625,300.0,True
without_shelf,2,17,3,68,-2.509316083071598,2.509316083071598,72.275390625,300.0,True
without_shelf,2,18,0,69,-2.4540894518897685,2.4540894518897685,72.45687866210938,300.0,True
without_shelf,2,18,1,70,-2.424067366076573,2.424067366076573,71.61538696289062,300.0,True
without_shelf,2,18,2,71,-2.4540894518897685,2.4540894518897685,72.45687866210938,300.0,True
without_shelf,2,18,3,72,-2.385380833389054,2.385380833389054,70.8232421875,300.0,True
without_shelf,2,19,0,73,-2.5124928012989,2.5124928012989,75.32781982421875,300.0,True
without_shelf,2,19,1,74,-2.385380833389054,2.385380833389054,70.8232421875,300.0,True
without_shelf,2,19,2,75,-2.5124928012989,2.5124928012989,75.32781982421875,300.0,True
without_shelf,2,19,3,76,-2.4521161109025797,2.4521161109025797,75.41030883789062,300.0,True
without_shelf,2,20,0,77,-2.5124928012989,2.5124928012989,75.32781982421875,300.0,True
without_shelf,2,20,1,78,-2.5124928012989,2.5124928012989,75.32781982421875,300.0,True
without_shelf,2,20,2,79,-2.385380833389054,2.385380833389054,70.8232421875,300.0,True
without_shelf,2,20,3,80,-2.385380833389054,2.385380833389054,70.8232421875,300.0,True
without_shelf,3,1,0,1,-12.4467070217101,12.4467070217101,1.660308837890625,300.0,False
without_shelf,3,1,1,2,-14.460365352052687,14.460365352052687,15.861907958984375,300.0,False
without_shelf,3,1,2,3,-9.486288935764701,9.486288935764701,33.05729675292969,300.0,False
without_shelf,3,1,3,4,-15.2384208296828,15.2384208296828,32.96730041503906,300.0,False
without_shelf,3,2,0,5,-14.074146908699863,14.074146908699863,19.33795166015625,300.0,False
without_shelf,3,2,1,6,-13.9334379391786,13.9334379391786,38.46142578125,300.0,False
without_shelf,3,2,2,7,-13.917472242472822,13.917472242472822,24.942535400390625,300.0,False
without_shelf,3,2,3,8,-13.861817770249203,13.861817770249203,42.074981689453125,300.0,False
without_shelf,3,3,0,9,-14.447413608258794,14.447413608258794,10.018936157226562,300.0,False
without_shelf,3,3,1,10,-14.462066090906228,14.462066090906228,12.888214111328125,300.0,False
without_shelf,3,3,2,11,-13.235885401625204,13.235885401625204,63.55230712890625,300.0,False
without_shelf,3,3,3,12,-14.679627169134413,14.679627169134413,92.6361083984375,300.0,False
without_shelf,3,4,0,13,-14.796468454814866,14.796468454814866,37.35589599609375,300.0,False
without_shelf,3,4,1,14,-15.481783122274983,15.481783122274983,26.589218139648438,300.0,False
without_shelf,3,4,2,15,-11.106617507214835,11.106617507214835,47.354156494140625,300.0,False
without_shelf,3,4,3,16,-9.755975123756354,9.755975123756354,65.46624755859375,300.0,False
without_shelf,3,5,0,17,-12.324490592417591,12.324490592417591,48.4659423828125,300.0,False
without_shelf,3,5,1,18,-13.378232286009318,13.378232286009318,81.91110229492188,300.0,False
without_shelf,3,5,2,19,-10.956426649561543,10.956426649561543,53.97149658203125,300.0,False
without_shelf,3,5,3,20,-15.05560551919261,15.05560551919261,60.087432861328125,300.0,False
without_shelf,3,6,0,21,-14.281129390764557,14.281129390764557,75.24530029296875,300.0,False
without_shelf,3,6,1,22,-13.650833592845927,13.650833592845927,92.8121337890625,300.0,False
without_shelf,3,6,2,23,-11.717245725956722,11.717245725956722,62.97479248046875,300.0,False
without_shelf,3,6,3,24,-13.650833592845927,13.650833592845927,92.8121337890625,300.0,False
without_shelf,3,7,0,25,-13.150410740475444,13.150410740475444,51.897979736328125,300.0,False
without_shelf,3,7,1,26,-10.987083174491513,10.987083174491513,51.567962646484375,300.0,False
without_shelf,3,7,2,27,-12.707571425015146,12.707571425015146,51.116943359375,300.0,False
without_shelf,3,7,3,28,-12.707571425015146,12.707571425015146,51.116943359375,300.0,False
without_shelf,3,8,0,29,-12.53529939667081,12.53529939667081,46.6180419921875,300.0,False
without_shelf,3,8,1,30,-11.352920755259934,11.352920755259934,54.521484375,300.0,False
without_shelf,3,8,2,31,-12.396540105311995,12.396540105311995,52.398468017578125,300.0,False
without_shelf,3,8,3,32,-12.973895707751122,12.973895707751122,57.2550048828125,300.0,False
without_shelf,3,9,0,33,-13.214061723328712,13.214061723328712,53.01448059082031,300.0,False
without_shelf,3,9,1,34,-10.779979293054852,10.779979293054852,57.02398681640625,300.0,False
without_shelf,3,9,2,35,-12.397289301565587,12.397289301565587,51.54595947265625,300.0,False
without_shelf,3,9,3,36,-15.320307557183137,15.320307557183137,87.04827880859375,300.0,False
without_shelf,3,10,0,37,-13.214061723328712,13.214061723328712,53.01448059082031,300.0,False
without_shelf,3,10,1,38,-12.912509037256802,12.912509037256802,51.91998291015625,300.0,False
without_shelf,3,10,2,39,-13.214061723328712,13.214061723328712,53.01448059082031,300.0,False
without_shelf,3,10,3,40,-11.076251107846693,11.076251107846693,51.34245300292969,300.0,False
without_shelf,3,11,0,41,-12.849217654809108,12.849217654809108,51.78245544433594,300.0,False
without_shelf,3,11,1,42,-9.664227832400726,9.664227832400726,65.65875244140625,300.0,False
without_shelf,3,11,2,43,-9.542568346249265,9.542568346249265,69.36563110351562,300.0,False
without_shelf,3,11,3,44,-10.422113430337184,10.422113430337184,63.35430908203125,300.0,False
without_shelf,3,12,0,45,-12.396540105311995,12.396540105311995,52.398468017578125,300.0,False
without_shelf,3,12,1,46,-12.396540105311995,12.396540105311995,52.398468017578125,300.0,False
without_shelf,3,12,2,47,-9.677462239258544,9.677462239258544,67.2371826171875,300.0,False
without_shelf,3,12,3,48,-9.449250037175814,9.449250037175814,74.47531127929688,300.0,False
without_shelf,3,13,0,49,-10.118100222504562,10.118100222504562,65.4442138671875,300.0,False
without_shelf,3,13,1,50,-10.118100222504562,10.118100222504562,65.4442138671875,300.0,False
