iteration,frame_index_zero_based,center_x,center_y
19,109,1138.6566162109375,658.4368286132812
19,110,1133.4765625,657.5112915039062
19,111,1129.2952880859375,655.5010375976562
19,112,1124.2379150390625,654.2733154296875
19,113,1119.5245361328125,654.7130737304688
19,114,1114.353515625,654.6376953125
19,115,1109.8035888671875,653.0834350585938
19,116,1104.9599609375,651.7765502929688
19,117,1100.0052490234375,652.2557983398438
19,118,1095.1138916015625,652.9453735351562
19,119,1090.174560546875,651.9804077148438
19,120,1085.6585693359375,650.6824340820312
19,121,1080.48486328125,651.0239868164062
19,122,1075.8465576171875,652.1993408203125
19,123,1070.6201171875,651.8470458984375
19,124,1066.2237548828125,650.5722045898438
19,125,1060.9345703125,650.524658203125
19,126,1056.34814453125,651.7654418945312
19,127,1051.0592041015625,651.9138793945312
19,128,1046.5931396484375,650.6136474609375
19,129,1041.4071044921875,649.8583374023438
19,130,1036.61767578125,650.6234741210938
19,131,1031.46826171875,650.838134765625
19,132,1026.7960205078125,649.2457275390625
19,133,1022.0620727539062,647.5067749023438
19,134,1017.0218505859375,647.2985229492188
19,135,1012.132080078125,647.2340698242188
19,136,1007.2208862304688,645.3131713867188
19,137,1002.975341796875,642.7449951171875
19,138,997.7910766601562,641.4535522460938
19,139,993.0773315429688,641.0189208984375
19,140,987.9872436523438,638.9962768554688
19,141,983.994140625,636.001708984375
19,142,978.9856567382812,633.8453369140625
19,143,974.34765625,633.139404296875
19,144,969.1988525390625,631.4837646484375
19,145,965.0054931640625,628.5130004882812
19,146,960.2425537109375,625.9085083007812
19,147,955.3179321289062,625.1070556640625
19,148,950.2443237304688,624.3544921875
19,149,945.4615478515625,622.1002197265625
19,150,940.904052734375,619.795654296875
19,151,935.53759765625,619.3247680664062
19,152,930.5810546875,619.815185546875
19,153,925.2081909179688,618.9343872070312
19,154,920.5892944335938,617.472412109375
19,155,915.0079956054688,617.52587890625
19,156,910.1460571289062,619.0321655273438
19,157,904.54345703125,619.6158447265625
19,158,899.6744384765625,619.05029296875
19,159,894.0499267578125,619.4733276367188
19,160,889.099853515625,621.57958984375
19,161,883.6759643554688,623.3560180664062
19,162,878.4578857421875,623.524169921875
19,163,873.0189208984375,623.8861083984375
19,164,867.7461547851562,625.9173583984375
19,165,862.6345825195312,628.0651245117188
19,166,857.0967407226562,628.4034423828125
19,167,851.9507446289062,628.0067749023438
19,168,846.3114013671875,629.0137939453125
19,169,841.343505859375,630.567626953125
19,170,835.5938110351562,630.4185180664062
19,171,830.6801147460938,628.8977661132812
19,172,824.9558715820312,628.2734375
19,173,819.9089965820312,628.750244140625
19,174,814.1675415039062,628.0150146484375
19,175,809.2963256835938,625.67431640625
19,176,803.8233032226562,623.720947265625
19,177,798.5569458007812,623.3528442382812
19,178,793.0288696289062,622.571044921875
19,179,787.940185546875,620.0784912109375
19,180,782.9055786132812,617.4827270507812
19,181,777.3778076171875,616.576416015625
19,182,772.1364135742188,616.1349487304688
19,183,766.7376708984375,614.0076904296875
19,184,762.0584106445312,611.3175048828125
19,185,756.4019165039062,610.114990234375
19,186,751.3751220703125,610.1903076171875
19,187,745.6987915039062,609.0975341796875
19,188,740.9197998046875,607.0269775390625
19,189,735.2127075195312,606.0620727539062
19,190,730.0650024414062,606.8662109375
19,191,724.3113403320312,607.249267578125
19,192,719.0328979492188,606.2794189453125
19,193,713.296630859375,605.8743286132812
19,194,707.788330078125,607.4112548828125
19,195,702.2808227539062,609.1531982421875
19,196,696.5475463867188,609.2902221679688
19,197,691.0391235351562,609.1635131835938
19,198,685.2799072265625,610.7631225585938
19,199,680.14013671875,612.902587890625
19,200,674.119873046875,613.440185546875
19,201,668.7041015625,612.8263549804688
19,202,662.6257934570312,613.4264526367188
19,203,657.4074096679688,614.9857177734375
19,204,651.2360229492188,615.3477172851562
19,205,648.9345703125,614.9454956054688
