case_id,stage,iteration,phase_id,phase_offset_T,ablation,target_reached,termination,episode_duration_T,sampled_duration_T,time_to_capture_T,min_distance_L,final_distance_L,control_effort_accel_sq_T,control_effort_rate_accel_sq,acceleration_saturation_fraction,rate_saturation_fraction,angle_saturation_fraction,mean_body_axis_force,rms_body_axis_force,mean_pressure_body_axis_force,mean_viscous_body_axis_force,rms_lateral_force,rms_yaw_moment,rms_relative_crossflow,rms_bearing,rms_yaw_rate,mean_closing_speed,near_target_rms_bearing,near_target_rms_yaw_rate,near_target_rms_crossflow,mean_phi1_rad,mean_phi2_rad,rms_tail_tangent_rad,sideslip_speed_floor_U,near_target_sample_count,sample_count,common_30T_window_T,common_30T_window_clock_basis,common_30T_window_coverage_tolerance_T,common_30T_coverage_T,common_30T_complete,common_30T_control_effort_accel_sq_T,common_30T_control_effort_rate_accel_sq,common_30T_mean_body_axis_force,common_30T_mean_pressure_body_axis_force,common_30T_mean_viscous_body_axis_force,common_30T_rms_lateral_force,common_30T_rms_yaw_moment,common_30T_rms_relative_crossflow,peak_abs_crossflow_time_T,peak_abs_crossflow_signed_value_U,peak_abs_crossflow_magnitude_U,peak_abs_crossflow_distance_L,peak_abs_crossflow_bearing_rad,peak_abs_yaw_moment_time_T,peak_abs_yaw_moment_signed_value_L2,peak_abs_yaw_moment_magnitude_L2,global_yaw_moment_peak_time_minus_crossflow_peak_time_T,crossflow_response_window_T,crossflow_response_window_clock_basis,crossflow_response_window_coverage_tolerance_T,crossflow_response_window_coverage_T,crossflow_response_window_complete,crossflow_response_lateral_force_rms,crossflow_response_peak_abs_lateral_force,crossflow_response_peak_abs_lateral_force_lag_T,crossflow_response_peak_abs_lateral_force_signed_value,crossflow_response_yaw_moment_rms,crossflow_response_peak_abs_yaw_moment,crossflow_response_peak_abs_yaw_moment_lag_T,crossflow_response_peak_abs_yaw_moment_signed_value,crossflow_response_yaw_rate_rms,crossflow_response_peak_abs_yaw_rate,crossflow_response_peak_abs_yaw_rate_lag_T,crossflow_response_peak_abs_yaw_rate_signed_value,joint1_bias_rad,joint2_bias_rad,tail_tangent_bias_rad,tail_tangent_half_range_amplitude_rad,tail_tangent_centered_rms_amplitude_rad,tail_tangent_rate_rms_rad_per_T,tail_tangent_accel_command_definition,tail_tangent_accel_command_rms_rad_per_T2,tail_tangent_upcrossing_count,tail_tangent_upcrossing_frequency_per_T,curvature_kappa_L_proxy_definition,curvature_kappa_L_gain_per_rad,curvature_joint1_support_start_s_over_L,curvature_joint1_support_end_s_over_L,curvature_joint2_support_start_s_over_L,curvature_joint2_support_end_s_over_L,curvature_smootherstep_transition_supports_overlap,curvature_smootherstep_derivative_supports_overlap,curvature_kappa_L_joint1_max_abs,curvature_kappa_L_joint1_weighted_rms,curvature_kappa_L_joint2_max_abs,curvature_kappa_L_joint2_weighted_rms,curvature_kappa_L_whole_body_max_abs_proxy,curvature_kappa_L_instantaneous_spatial_peak_weighted_rms_proxy,common_30T_kinematic_window_T,common_30T_kinematic_window_clock_basis,common_30T_kinematic_window_coverage_tolerance_T,common_30T_kinematic_coverage_T,common_30T_kinematic_complete,common_30T_tail_tangent_bias_rad,common_30T_tail_tangent_half_range_amplitude_rad,common_30T_tail_tangent_centered_rms_amplitude_rad,common_30T_tail_tangent_accel_command_rms_rad_per_T2,common_30T_tail_tangent_upcrossing_frequency_per_T,common_30T_curvature_kappa_L_joint1_weighted_rms,common_30T_curvature_kappa_L_joint2_weighted_rms,common_30T_curvature_kappa_L_spatial_peak_weighted_rms_proxy,near_target_threshold_L,near_target_entered,near_target_entry_time_T,near_target_duration_T,near_target_control_effort_accel_sq_T,near_target_control_effort_rate_accel_sq,near_target_sideslip_rms_rad,near_target_mean_abs_sideslip_rad,near_target_peak_abs_sideslip_rad,near_target_outcome,diagnostic_closest_approach_time_T,diagnostic_closest_approach_distance_L,diagnostic_closest_approach_bearing_rad,diagnostic_closest_approach_sideslip_rad,diagnostic_closest_approach_closing_speed_L_per_T,control_effort_to_capture_accel_sq_T,control_effort_to_noncapture_termination_accel_sq_T,control_effort_outcome_basis,bearing_steering_available,bearing_steering_raw_contribution_rms,bearing_steering_postclip_contribution_rms,phase_asymmetry_available,phase_asymmetry_raw_contribution_rms,phase_asymmetry_postclip_contribution_rms,response_burst_available,response_burst_raw_contribution_rms,response_burst_postclip_contribution_rms,crossflow_force_assistance_available,crossflow_force_assistance_raw_contribution_rms,crossflow_force_assistance_postclip_contribution_rms,moment_assistance_available,moment_assistance_raw_contribution_rms,moment_assistance_postclip_contribution_rms,speed_release_available,speed_release_raw_contribution_rms,speed_release_postclip_contribution_rms
iteration_19__phase_2__nominal,iteration_19,19,phase_2,12.037037037037038,nominal,True,target_reached,36.190032958984375,36.18999980390072,36.190032958984375,0.7490590214729309,0.7490590214729309,49126.16736530643,1357.4514404946583,0.0,0.14088145896656534,0.0,-1.0486628671623421,94.83826946381966,-1.640438290704305,0.591775423541963,220.90447297006736,0.5583318046729879,0.30924399934810887,0.4283535986671101,2.229510620649106,0.32250344338983294,0.3122469003660041,2.3780343900124894,0.35445361977975254,0.03896826561927822,0.0028448608369634025,0.43550062082149216,0.2,516,6580,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,39929.489969397226,1330.9829989799075,-1.0155274249545494,-1.5823740857926931,0.5668466608381438,241.85018735328006,0.6086266598034895,0.2972032778266602,7.0179443359375,0.8783712983131409,0.8783712983131409,12.483442306518555,0.3520587980747223,7.0179443359375,7.321957921460125,7.321957921460125,0.0,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,631.1689225339741,2949.417361585749,0.0,2949.417361585749,1.493229371699055,7.321957921460125,0.0,7.321957921460125,2.422044007906015,3.4892570972442627,0.506011962890625,-3.4892570972442627,0.03896826561927822,0.0028448608369634025,0.04181312645624162,0.7512632560387631,0.43348870018935837,3.7678044630522276,active_clipped_a1 + active_clipped_a2,35.09183424455733,51,1.4212246821852996,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.61378119205018,2.4910807769039276,3.931809897575691,2.432717171464869,4.61378119205018,3.1039462635553807,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.05510145180920564,0.7415300571492949,0.4279518935970132,34.44657173811155,1.422604038079849,2.488239272062761,2.435488205412323,3.1025881102764785,2.25,True,33.352020263671875,2.8379999846220016,4216.863556841428,1485.8574981292961,0.29738776892153024,0.26681429542208424,0.475210993371229,captured_after_logged_entry,36.184539794921875,0.7526124715805054,0.1883767694234848,0.08032373415866177,0.6471137152777777,49126.16736530643,,to_capture,True,5.014747060962923,5.014747060962923,True,0.9610101352839154,0.9610101352839154,True,0.42850295026712787,0.42850295026712787,True,0.019560974086424068,0.019560974086424068,True,0.1129709091274206,0.1129709091274206,True,0.10059471558458588,0.10059471558458588
iteration_19__phase_0__bearing_steering,iteration_19,19,phase_0,0.0,bearing_steering,False,left_domain,51.98045349121094,51.98049971833825,,8.200227737426758,10.922329902648926,72794.30484298719,1400.4156412006562,0.0,0.13882128875251296,0.0,-0.6512246063285394,9.716411739902588,-1.0859111455931756,0.43468653926463624,28.262613900407658,0.12265561009975459,0.23495969882408502,0.9608954937101765,1.976582260465772,0.028869341289839746,,,,-0.0009530777038289023,-0.00019983612446804162,0.35777663843051843,0.2,0,9451,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,40435.06786029372,1347.835595343124,-0.6275876155936291,-1.0192576672817897,0.3916700516881607,27.225498943062096,0.11893086350328842,0.2254200661073701,30.26092529296875,-0.5710728764533997,0.5710728764533997,8.884851455688477,0.9600803852081299,21.257476806640625,0.4757605452653024,0.4757605452653024,-9.003448486328125,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,26.004566628069362,51.0341011532495,0.055023193359375,-51.0341011532495,0.11628081258056133,0.2870923988418781,0.2860107421875,0.2870923988418781,1.9022569699740404,3.059912919998169,0.22003173828125,-3.059912919998169,-0.0009530777038289023,-0.00019983612446804162,-0.0011529138282969434,0.5612184112808827,0.35777478082775266,3.1810711589557843,active_clipped_a1 + active_clipped_a2,30.99972588057946,75,1.433755393665335,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,3.518256916947737,2.4347793297133786,3.5636465754257474,2.4401215272844072,3.5636465754257474,3.0364303885197947,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.0017276392067476524,0.5612181128998874,0.3423831152549856,29.975733964796184,1.4648029965200222,2.3468471509153512,2.351309410823445,2.9245497022985374,2.25,False,,,,,,,,never_entered,37.81793212890625,8.200227737426758,0.8717721104621887,-0.5922819756203402,0.016966759002770084,,72794.30484298719,to_left_domain,True,7.641020566766031,7.641020566766031,True,1.6724740883912095,1.6724740883912095,True,0.7506835239552101,0.7506835239552101,True,0.04123308632073656,0.04123308632073656,True,0.25442782979603445,0.25442782979603445,True,0.18101390867153547,0.18101390867153547
iteration_19__phase_1__bearing_steering,iteration_19,19,phase_1,6.018518518518519,bearing_steering,False,left_domain,40.436126708984375,40.435999780893326,,11.805108070373535,14.422727584838867,55794.305303802124,1379.8176280079479,0.0,0.13275299238302501,0.0,-0.6421607860173907,10.171965408758433,-1.0478476419957121,0.4056868559783214,29.364553364060836,0.12473624796392992,0.2336211637151359,1.1238727301827163,1.9459399889821825,-0.04944870286425286,,,,-0.0007726409434556829,-0.0008919600666329069,0.35190960145111727,0.2,0,7352,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,40435.06786029372,1347.835595343124,-0.6262683477090399,-1.0049551021266527,0.37868675441761274,29.33457946802293,0.12339619969842813,0.22896892882849873,13.442047119140625,0.5239574313163757,0.5239574313163757,12.82220458984375,0.880276083946228,11.946029663085938,0.5958700202386353,0.5958700202386353,-1.4960174560546875,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,28.824091121485296,71.11598224212374,0.3354949951171875,-71.11598224212374,0.12105380159931477,0.3270996482915507,0.23651123046875,-0.3270996482915507,2.1304407378997468,3.2031149864196777,0.52801513671875,-3.2031149864196777,-0.0007726409434556829,-0.0008919600666329069,-0.0016646010100885896,0.5612181128998874,0.3519056644854717,3.13250608182712,active_clipped_a1 + active_clipped_a2,30.610571833230296,59,1.4454364403523876,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,3.518256916947737,2.4012283314138814,3.5636465754257474,2.4053537596213905,3.5636465754257474,2.9931917896292095,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.0017276392067476524,0.5612181128998874,0.3423831152549856,29.975733964796184,1.4647961091841353,2.3468471509153512,2.351309410823445,2.9245497022985374,2.25,False,,,,,,,,never_entered,26.339553833007812,11.805108070373535,0.8345481753349304,-0.5811202579767983,0.0140625,,55794.305303802124,to_left_domain,True,8.110783393380615,8.110783393380615,True,1.7478757896262516,1.7478757896262516,True,0.7864749153463056,0.7864749153463056,True,0.049748447068845486,0.049748447068845486,True,0.2810185571288866,0.2810185571288866,True,0.18505266014798502,0.18505266014798502
iteration_19__phase_2__bearing_steering,iteration_19,19,phase_2,12.037037037037038,bearing_steering,False,left_domain,38.774932861328125,38.77499978989363,,12.423931121826172,15.182599067687988,53345.023925634065,1375.7582002498937,0.0,0.13148936170212766,0.0,-0.6413256535187104,10.376466216071806,-1.0407853285995912,0.39945967508088076,30.10316640173081,0.12498960717385811,0.2371863125038173,1.2021344440170079,1.9436112117344233,-0.07105589305424657,,,,0.0013945843218866334,-0.0009850976123162217,0.35050906927950937,0.2,0,7050,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,40435.06786029372,1347.835595343124,-0.6284503692881772,-1.0039215452784045,0.3754711759902272,28.616829305152386,0.12141651178588467,0.23430705164425034,7.908966064453125,-0.5356283783912659,0.5356283783912659,12.911551475524902,1.265535593032837,13.398040771484375,0.4938363414997866,0.4938363414997866,5.48907470703125,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,46.738961282913266,143.80179889012015,0.4840087890625,143.80179889012015,0.16541882953071757,0.48843540034752664,0.467498779296875,0.48843540034752664,1.7982238423525148,2.985278367996216,0.313507080078125,-2.985278367996216,0.0013945843218866334,-0.0009850976123162217,0.00040948670957041206,0.5612181128998874,0.35050883008538114,3.124917323648007,active_clipped_a1 + active_clipped_a2,30.490903519629395,56,1.4484645855591909,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,3.518236418434027,2.392097581219701,3.5636465754257474,2.4022093493434467,3.5636465754257474,2.985481066969451,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.0017276392067476524,0.5612181128998874,0.3423831152549856,29.975733964796184,1.464802750128627,2.3468471509153512,2.351309410823445,2.9245497022985374,2.25,False,,,,,,,,never_entered,0.0,12.423931121826172,0.15332452952861786,0.0,-0.0,,53345.023925634065,to_left_domain,True,8.323298158072138,8.323298158072138,True,1.7813377260900904,1.7813377260900904,True,0.8055991864288833,0.8055991864288833,True,0.054262490362401966,0.054262490362401966,True,0.2827906268064551,0.2827906268064551,True,0.1859381802090719,0.1859381802090719
iteration_19__phase_0__phase_asymmetry,iteration_19,19,phase_0,0.0,phase_asymmetry,True,target_reached,45.727020263671875,45.72699975222349,45.727020263671875,0.749966025352478,0.749966025352478,57828.71288095123,1264.6513699630882,0.0,0.09910993504931441,0.0,-0.8406434103180355,27.8284779559243,-1.3283334479224032,0.4876900376043675,66.5662909216692,0.1951567792390493,0.2813556333292829,0.520019198479941,2.0438346830106724,0.25523002195096617,0.32841189044735153,2.336088345965578,0.3568461521566416,0.04828852796780095,-0.008236914618960195,0.3910040297766921,0.2,573,8314,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,34499.21731492133,1149.9739104973776,-0.7054527717572391,-1.096520112712468,0.39106734095522877,77.0263617809888,0.21232307088501493,0.24138258173798668,42.069488525390625,0.6797739863395691,0.6797739863395691,2.4790492057800293,-0.25417864322662354,14.470489501953125,1.7270237842183178,1.7270237842183178,-27.5989990234375,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,52.8643944503019,131.81314313807536,0.5169830322265625,-131.81314313807536,0.1898045920231696,0.48140260576667515,0.126495361328125,0.48140260576667515,2.183869954592945,3.508894205093384,0.3189849853515625,3.508894205093384,0.04828852796780095,-0.008236914618960195,0.040051613348840755,0.7064692627943333,0.3889473223583976,3.4220299311946554,active_clipped_a1 + active_clipped_a2,32.441319658794235,67,1.4610290757160953,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.649518462941806,2.3615153860463796,4.229864838884086,2.3141348646391457,4.649518462941806,2.9313607640240167,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.05705029665280824,0.6887846673771671,0.358218850397572,29.565333392426606,1.4834072524841382,2.30570089836485,2.248785644824308,2.843311176701772,2.25,True,42.575469970703125,3.1514999829232693,4677.922018797071,1484.3477849103217,0.29458938092049564,0.26453218480733093,0.4753520744636219,captured_after_logged_entry,45.721527099609375,0.7529562711715698,-0.615006685256958,-0.3139823317308106,0.5292860243055556,57828.71288095123,,to_capture,True,6.075497366829441,6.075497366829441,True,1.1291762304855828,1.1291762304855828,True,0.5336903597399079,0.5336903597399079,True,0.021799239423369716,0.021799239423369716,True,0.125245481556112,0.125245481556112,True,0.09262436999192661,0.09262436999192661
iteration_19__phase_1__phase_asymmetry,iteration_19,19,phase_1,6.018518518518519,phase_asymmetry,True,target_reached,47.278076171875,47.27799974381924,47.278076171875,0.7477688789367676,0.7477688789367676,59813.82029078717,1265.1512461376237,0.0,0.10027919962773384,0.0,-0.8216566469666314,30.942329747112367,-1.309003695642489,0.4873470486758578,72.84508736758204,0.2074782693257021,0.2843170419054337,0.5169144931710848,2.0375163201204796,0.24688482370669013,0.3460073298451349,2.316542319480686,0.3335521590015358,0.050150459507425416,-0.00882185840035248,0.3907963460729604,0.2,570,8596,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,34183.366547014295,1139.4455515671432,-0.6820695781170011,-1.0645713332415236,0.38250175512452256,86.69590042231101,0.23278684997036203,0.2402952486184481,41.38764953613281,0.6817418336868286,0.6817418336868286,3.4537315368652344,-0.23208077251911163,13.398040771484375,2.1995603522375404,2.1995603522375404,-27.989608764648438,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,41.546392513380034,104.40935583243026,0.1374969482421875,104.40935583243026,0.1650490076586246,0.3952943330052676,0.1209869384765625,0.3952943330052676,2.1121343123129592,3.4382972717285156,0.3079986572265625,3.4382972717285156,0.050150459507425416,-0.00882185840035248,0.04132860110707294,0.7074983763063657,0.388604851789719,3.41593723202085,active_clipped_a1 + active_clipped_a2,32.30659386607444,69,1.459549802833707,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.6826790776454335,2.374568164113696,4.218978116418595,2.3246286070776723,4.6826790776454335,2.945981584014519,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.06194501151499738,0.6857342168633027,0.3552368224684922,29.153420759413695,1.4833262699523513,2.319628730713473,2.2614559530065694,2.859080610924589,2.25,True,44.143035888671875,3.1349999830126762,4639.424900439588,1479.8803590362982,0.29766725717510945,0.2658688506200769,0.48697684443884365,captured_after_logged_entry,47.2725830078125,0.7516199946403503,-0.5335481762886047,0.17115058964661312,0.7030381944444445,59813.82029078717,,to_capture,True,6.051710786999298,6.051710786999298,True,1.1427838156515768,1.1427838156515768,True,0.5358712010469702,0.5358712010469702,True,0.022820743771699917,0.022820743771699917,True,0.12675262110774907,0.12675262110774907,True,0.09774755988703662,0.09774755988703662
iteration_19__phase_2__phase_asymmetry,iteration_19,19,phase_2,12.037037037037038,phase_asymmetry,True,target_reached,51.28729248046875,51.287499722093344,51.28729248046875,0.7471410632133484,0.7471410632133484,65070.24931565531,1268.73506543008,0.0,0.10327077747989276,0.0,-0.8143310905933442,46.50435074567939,-1.2906798954814134,0.47634880488806897,108.76393612427226,0.28188254843599064,0.2863376607053992,0.5951280760508754,2.0477673196832313,0.2276071461290907,0.38599602223013946,2.333587412127928,0.364896404298166,0.05553990387746374,-0.010491940209696002,0.3936351728083709,0.2,608,9325,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,33546.52208419825,1118.2174028066083,-0.658367687130366,-1.0058677657988864,0.3475000786685201,137.922090884462,0.34268074527345294,0.2367706760025011,43.224517822265625,0.6886860132217407,0.6886860132217407,4.2280449867248535,-0.1047901138663292,17.792449951171875,-2.9467169376148377,2.9467169376148377,-25.43206787109375,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,39.559656786984085,114.8016120339708,0.14849853515625,114.8016120339708,0.1601014788041752,0.40700308826035325,0.1320037841796875,0.40700308826035325,2.1319932337472274,3.4198875427246094,0.313507080078125,3.4198875427246094,0.05553990387746374,-0.010491940209696002,0.04504796366776774,0.7185433166766404,0.39104901258188024,3.42927527473086,active_clipped_a1 + active_clipped_a2,32.3526465172407,74,1.4442977579731888,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.801746368531855,2.411659081285603,4.432303497406644,2.3652844469513994,4.801746368531855,2.989860361200416,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.07109141194371309,0.6835012420392561,0.3519677507013391,28.592771587292994,1.462272219853161,2.3683016974443447,2.3169503212524605,2.9124844596841393,2.25,True,47.94342041015625,3.343999981880188,4920.265033804038,1471.371130521832,0.3104692495573872,0.2690837226174028,0.5776203619765998,captured_after_logged_entry,51.28179931640625,0.7505968809127808,-0.39330369234085083,0.3608502005596609,0.6390299479166667,65070.24931565531,,to_capture,True,6.252072734410082,6.252072734410082,True,1.1793479229554602,1.1793479229554602,True,0.5545367593916632,0.5545367593916632,True,0.026877223194463885,0.026877223194463885,True,0.1383106599434255,0.1383106599434255,True,0.10159712433695238,0.10159712433695238
iteration_19__phase_0__response_burst,iteration_19,19,phase_0,0.0,response_burst,True,target_reached,36.47053527832031,36.4704998023808,36.47053527832031,0.7485308051109314,0.7485308051109314,48700.19134161687,1335.3310649841358,0.0,0.12260594178856885,0.0,-0.9761089866297605,34.491266037718255,-1.5375001629276122,0.5613911762978517,81.66419198526336,0.23278494272224295,0.29553743389948833,0.41255534623875967,2.1707139459579716,0.3200842560829303,0.30492178232321393,2.4077711090535803,0.3630697933212921,0.038225710042083604,-0.0015565050291692342,0.4177039013736219,0.2,540,6631,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,39116.09301708909,1303.869767236303,-0.9418958804664529,-1.4772581094593886,0.5353622289929358,88.07064157104118,0.24571235283065446,0.2845223132883842,29.221435546875,-0.6850401163101196,0.6850401163101196,4.288857936859131,0.2662683129310608,9.635986328125,-2.1662418822059237,2.1662418822059237,-19.58544921875,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,44.961463851185094,149.3909398581686,0.0164794921875,-149.3909398581686,0.16256729236137538,0.48582937524975023,0.0164794921875,-0.48582937524975023,2.476913984263924,3.6297225952148438,0.506011962890625,3.6297225952148438,0.038225710042083604,-0.0015565050291692342,0.03666920501291437,0.7285638314577079,0.416091238343786,3.6622229316202106,active_clipped_a1 + active_clipped_a2,34.33316982443497,53,1.442947075274548,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.550855225833777,2.4229884505207093,4.005900878031506,2.3761185932972912,4.550855225833777,3.0217842253093625,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.042486475405201486,0.7238381712134163,0.40903849790335894,33.61259216368579,1.4486844267392838,2.415159770883966,2.359293743560271,3.003787909580682,2.25,True,33.50047302246094,2.969999983906746,4395.143859659159,1479.846425412358,0.2956587977370597,0.2625683479885667,0.5126688256714665,captured_after_logged_entry,36.46502685546875,0.7503118515014648,-0.27915874123573303,-0.42084215148813314,0.3192057291666667,48700.19134161687,,to_capture,True,5.089059192126591,5.089059192126591,True,0.9479396321631157,0.9479396321631157,True,0.4280726255841696,0.4280726255841696,True,0.016349997004020195,0.016349997004020195,True,0.10455334909705416,0.10455334909705416,True,0.09144336496383448,0.09144336496383448
iteration_19__phase_1__response_burst,iteration_19,19,phase_1,6.018518518518519,response_burst,True,target_reached,38.67608642578125,38.67599979043007,38.67608642578125,0.7482198476791382,0.7482198476791382,51597.762997622434,1334.1028875067298,0.0,0.12841296928327645,0.0,-0.9668820043635771,46.375429540520166,-1.5246720597763195,0.5577900554127424,109.28779678807176,0.2952373591144966,0.2978739819233917,0.4286010946955751,2.1741264531550293,0.30183695012069,0.31663985217226936,2.3638689422816817,0.3579163527284409,0.043277353984138726,-0.0012046734634029502,0.4206061717010619,0.2,553,7032,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,38748.652807490806,1291.6217602496936,-0.9306702647416554,-1.4513632547790052,0.5206929900373499,122.33276397165925,0.3246277132184849,0.2805639836639214,29.304107666015625,-0.6774003505706787,0.6774003505706787,5.087493419647217,0.345079243183136,9.48748779296875,3.190302729564941,3.190302729564941,-19.816619873046875,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,43.27120248931263,122.43045749712846,0.03851318359375,-122.43045749712846,0.1598887150814234,0.4469668359611205,0.0605010986328125,-0.4469668359611205,2.30603512776722,3.621108055114746,0.53900146484375,3.621108055114746,0.043277353984138726,-0.0012046734634029502,0.042072680520735775,0.7322817300403235,0.41849664422408844,3.6661460284373657,active_clipped_a1 + active_clipped_a2,34.26990956591159,56,1.437281091553785,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.538316811437624,2.446806294750432,3.9254838611659713,2.3903215709720707,4.538316811437624,3.0466705621364842,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.055203025702276205,0.7162114779911857,0.40960445091330333,33.3482596435319,1.4433662068393218,2.4371065705616455,2.376970625306031,3.0291576194427736,2.25,True,35.634552001953125,3.0414999835193157,4490.0846937444585,1476.2731277575044,0.29522089864969386,0.2636295964035023,0.48970933583737913,captured_after_logged_entry,38.67059326171875,0.7501034140586853,-0.17447347939014435,-0.33763701065976337,0.3554470486111111,51597.762997622434,,to_capture,True,5.21808694123167,5.21808694123167,True,0.998276061596593,0.998276061596593,True,0.44889238382412705,0.44889238382412705,True,0.015338636562789535,0.015338636562789535,True,0.1092821534724191,0.1092821534724191,True,0.09969868267863581,0.09969868267863581
iteration_19__phase_2__response_burst,iteration_19,19,phase_2,12.037037037037038,response_burst,True,target_reached,40.82096862792969,40.82099977880716,40.82096862792969,0.7482412457466125,0.7482412457466125,54341.233006157825,1331.207792572731,0.0,0.1337914308811641,0.0,-0.9689844840061641,54.83729995268165,-1.525452686762796,0.5564682027566318,126.36259014717525,0.3271556330878884,0.3024977736855406,0.4848092675455214,2.1765879720030648,0.28592979407700786,0.3385800074016694,2.3369696761400784,0.34096421762320817,0.0495768262390269,-0.0024668528653745254,0.4238567879370058,0.2,539,7422,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,38271.24283188726,1275.7080943962421,-0.9099237502414166,-1.4188510505837832,0.5089273003423667,145.4419916954481,0.3695396241695558,0.2810142890050682,35.618072509765625,0.7046715021133423,0.7046715021133423,3.2337725162506104,-0.2777785360813141,9.025482177734375,3.7767503296245195,3.7767503296245195,-26.59259033203125,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,61.1988671535371,165.96495827184026,0.511474609375,165.96495827184026,0.20616187751252824,0.5050030698601518,0.50048828125,-0.5050030698601518,2.1632553775331367,3.515899896621704,0.302490234375,3.515899896621704,0.0495768262390269,-0.0024668528653745254,0.04710997337365237,0.7358473152418895,0.4212306103419001,3.6598486298447885,active_clipped_a1 + active_clipped_a2,34.17306439794183,58,1.4204960023654396,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.717329166978885,2.494265955022247,4.146815079703921,2.434655268896495,4.717329166978885,3.10053486411415,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.0636982015766821,0.7159572093535083,0.4104333538738776,32.828886840619965,1.4217042891505034,2.4984171902086256,2.4374935747806794,3.1010383867733338,2.25,True,37.85643005371094,2.9644999839365482,4391.187058641712,1481.257238129808,0.28980441635964954,0.258245503272177,0.4855079716918124,captured_after_logged_entry,40.815460205078125,0.7520931959152222,-0.4761948585510254,0.17619128009570809,0.7069118923611111,54341.233006157825,,to_capture,True,5.50031227948952,5.50031227948952,True,1.0810535152274543,1.0810535152274543,True,0.49023050046410394,0.49023050046410394,True,0.020001474873206953,0.020001474873206953,True,0.12563537215819037,0.12563537215819037,True,0.10891757453709584,0.10891757453709584
