frame_index,sim_time,center_x,center_y
63,219.37644958496094,1104.77001953125,631.7607421875
64,219.68997192382812,1095.8958740234375,628.6445922851562
65,220.0034637451172,1086.460693359375,628.8914794921875
66,220.31695556640625,1077.6910400390625,625.7741088867188
67,220.63047790527344,1068.245361328125,626.4147338867188
68,220.93849182128906,1059.3067626953125,624.006103515625
69,221.25198364257812,1049.74755859375,623.752197265625
70,221.56549072265625,1040.3861083984375,622.2347412109375
71,221.87896728515625,1031.1759033203125,620.041015625
72,222.19248962402344,1021.7702026367188,618.6126708984375
73,222.50050354003906,1013.2520141601562,614.1691284179688
74,222.81399536132812,1003.8624877929688,612.1904296875
75,223.12750244140625,995.7355346679688,606.2222900390625
76,223.44100952148438,986.59423828125,603.2748413085938
77,223.75453186035156,978.3790893554688,597.2561645507812
78,224.06251525878906,969.4774780273438,593.3131713867188
79,224.37603759765625,960.5125122070312,588.9481201171875
80,224.68951416015625,951.6207885742188,584.6295776367188
81,225.00302124023438,942.066650390625,582.6726684570312
82,225.31654357910156,933.1154174804688,578.82861328125
83,225.63003540039062,923.4489135742188,579.0535888671875
84,225.93789672851562,914.4866943359375,576.3042602539062
85,226.2513885498047,904.836181640625,577.5712280273438
86,226.56488037109375,895.31982421875,576.3136596679688
87,226.87840270996094,885.6163330078125,577.1610107421875
88,227.19189453125,876.0159912109375,577.2457885742188
89,227.50540161132812,866.5740356445312,576.4429321289062
90,227.81341552734375,857.4439697265625,577.0753173828125
91,228.12689208984375,848.7546997070312,574.3648681640625
92,228.44041442871094,839.90771484375,574.75732421875
93,228.75393676757812,831.8048706054688,570.9719848632812
94,229.0674285888672,823.2492065429688,570.3189086914062
95,229.37542724609375,815.272705078125,566.7937622070312
96,229.68893432617188,806.8856201171875,564.5781860351562
97,230.00242614746094,798.5282592773438,562.1685791015625
98,230.31594848632812,790.388671875,558.7793579101562
99,230.62945556640625,781.8646240234375,557.5639038085938
100,230.94293212890625,773.7900390625,553.6502075195312
101,231.25094604492188,765.203125,553.2884521484375
102,231.56446838378906,756.8959350585938,549.3135375976562
103,231.87796020507812,747.9886474609375,548.58544921875
104,232.19146728515625,739.4213256835938,545.0762329101562
105,232.50497436523438,730.5604858398438,542.9095458984375
106,232.81295776367188,721.9210205078125,540.1021118164062
107,233.12648010253906,713.433349609375,536.443359375
108,233.44000244140625,704.7311401367188,535.3314819335938
109,233.75347900390625,696.3978881835938,531.9378051757812
110,234.06698608398438,687.6751098632812,533.0776977539062
111,234.375,679.2587890625,531.1930541992188
112,234.68850708007812,670.5443725585938,533.4066772460938
113,235.00201416015625,661.72412109375,533.4439086914062
114,235.31552124023438,652.9236450195312,534.9091796875
115,235.62899780273438,644.1600341796875,536.3034057617188
116,235.94252014160156,635.4584350585938,536.0433959960938
117,236.2505340576172,627.0482788085938,537.8007202148438
118,236.56402587890625,618.6346435546875,535.6898193359375
119,236.87753295898438,610.0677490234375,536.6412963867188
120,237.19091796875,601.7870483398438,533.2947387695312
121,237.50440979003906,593.0460205078125,532.608642578125
122,237.81793212890625,584.5521850585938,529.3532104492188
123,238.12591552734375,576.009033203125,526.9453735351562
124,238.43942260742188,567.37451171875,524.4808959960938
125,238.7529296875,559.3548583984375,520.132080078125
126,239.06642150878906,550.8060302734375,518.28759765625
127,239.07192993164062,550.6641235351562,518.2086791992188
